"ID","Code","CarOption","Version","Price","Sup_ID","Supplier","Address","Tel","Fax","Active","AssetGroupCode"
4771,"04771",ยาง BF 265/60R18 ALL Terrain  จำนวน 5 เส้น,KO2 REVO Rocco ปี 64,"45000.0000",1992,บริษัท ก.เจริญค็อกพิท จำกัด ( ศรีนครินทร์ ),"14,16,18 ถนนศรีนครินทร์ แขวงหนองบอน เขตประเวศ กรุงเทพ","02-138-6037","02-138-6041",1,"0"
4772,"04772",กล้องมองหลัง TOYOTA TMT พร้อมชุดสายไฟ,"4 ประตู ปี 64","5000.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4773,"04773",สติกเกอร์โลโก้ การกีฬาแห่งประเทศไทย ประตู  L-R,ความสูงไม่น้อยกว่า 25 ซม. ปี 64,"6000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
4774,"04774",สติกเกอร์อักษร การกีฬาแห่งประเทศไทย คาคกระจกหน้า,สูง 5 ซม. ปี 64,"1500.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
4775,"04775",สติกเกอร์ตัวอักษร กระทรวงการท่องเที่ยวและกีฬา,คาคกระจกหน้า สูง 5 ซม. ปี 64,"1500.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",0,"0"
4776,"04776","ตู้บรรทุกสินค้าอลูมิเนียม ใน 2,500x7,850x2,500 ม.",FG8JR1A ปี 64,"540000.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
4777,"04777",ผนังด้านในกรุด้วยอลูมิเนียมหนา 2.0 มม.,"","0.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
4778,"04778",รางกั้นสินค้าแบบสแตนเลส 1 แถว/ด้าน ซ้าย-ขวา,"","0.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
4779,"04779",ประตูด้านข้างผู้โดยสาร 2 บาน ( บานเดี่ยว ),"","0.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
4780,"04780",การ์ดกั้นมอเตอร์ทำสีขาว-แดง,"","0.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
4781,"04781",กันชนท้ายแบบเหล็กพ่นสีขาว,"","0.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
4782,"04782",ฟิล์มยี่ห้อ สมาร์ทเทค การ์เดียน บานหน้าเต็ม+รอบคัน,Porsche ปu 64,"15981.3000",1622,บริษัท เอ เอ เอส ออโต้เซอร์วิส จำกัด,"33/9,16-18 ม.8 ถนนวิภาวดีรังสิต แขวงสีกัน เขตดอนเมือง กทม.","02-522-6701-4","02-522-6700",1,"0"
4783,"04783",ฟิล์มยี่ห้อ สมาร์ทเทค การ์เดียน หลังคาแก้ว,Porsche ปu 64,"6542.0500",1622,บริษัท เอ เอ เอส ออโต้เซอร์วิส จำกัด,"33/9,16-18 ม.8 ถนนวิภาวดีรังสิต แขวงสีกัน เขตดอนเมือง กทม.","02-522-6701-4","02-522-6700",1,"0"
4784,"04784",ฟิล์มใสกันรอย Midas Optimus X,Porsche ปu 64,"151401.8600",1622,บริษัท เอ เอ เอส ออโต้เซอร์วิส จำกัด,"33/9,16-18 ม.8 ถนนวิภาวดีรังสิต แขวงสีกัน เขตดอนเมือง กทม.","02-522-6701-4","02-522-6700",1,"0"
4785,"04785","โครงหลังคาอลูมิเนียมตาข่าย,ฝาปิดท้ายทึบ",สูงจากพื้นกระบะ 1.70 ม.REVO ช่วงยาว ( ปี 64 ),"34000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
4786,"04786",เจาะช่องหัวเก๋งขนาด 60 x 60 ซม.,ปี 64,"0.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
4787,"04787",กระบะพื้นเรียบขนาด 246 x 548 ซม.,FG8JJ1A ปี 64,"105000.0000",1683,บริษัท MKC  มงคลชัย บอดี้ จำกัด,"1433  ถนนสุขุมวิท  77 ( อ่อนนุช 25-27 แขวงสวนหลวง เขตสวนหลวง กรุงเทพ 10250","0-2311-6002 , 0-2311-5371 , 0-2322-5458-9","0-2331-9156",1,"0"
4788,"04788",กันมุดพร้อมคาคสีขาว - แดง,FG8JJ1A ปี 64,"0.0000",1683,บริษัท MKC  มงคลชัย บอดี้ จำกัด,"1433  ถนนสุขุมวิท  77 ( อ่อนนุช 25-27 แขวงสวนหลวง เขตสวนหลวง กรุงเทพ 10250","0-2311-6002 , 0-2311-5371 , 0-2322-5458-9","0-2331-9156",1,"0"
4789,"04789",ไฟเลี้ยว หรี ข้างละ 3 ดวง,FG8JJ1A ปี 64,"0.0000",1683,บริษัท MKC  มงคลชัย บอดี้ จำกัด,"1433  ถนนสุขุมวิท  77 ( อ่อนนุช 25-27 แขวงสวนหลวง เขตสวนหลวง กรุงเทพ 10250","0-2311-6002 , 0-2311-5371 , 0-2322-5458-9","0-2331-9156",1,"0"
4790,"04790",สเก็นขอบข้างๆละ 5 ตัว,FG8JJ1A ปี 64,"0.0000",1683,บริษัท MKC  มงคลชัย บอดี้ จำกัด,"1433  ถนนสุขุมวิท  77 ( อ่อนนุช 25-27 แขวงสวนหลวง เขตสวนหลวง กรุงเทพ 10250","0-2311-6002 , 0-2311-5371 , 0-2322-5458-9","0-2331-9156",1,"0"
4791,"04791",สติกเกอร์สะท้อนแสง,FG8JJ1A ปี 64,"0.0000",1683,บริษัท MKC  มงคลชัย บอดี้ จำกัด,"1433  ถนนสุขุมวิท  77 ( อ่อนนุช 25-27 แขวงสวนหลวง เขตสวนหลวง กรุงเทพ 10250","0-2311-6002 , 0-2311-5371 , 0-2322-5458-9","0-2331-9156",1,"0"
4792,"04792",เซ็นเซอร์ถอยหลัง 2 จุด,FG8JJ1A ปี 64,"0.0000",1683,บริษัท MKC  มงคลชัย บอดี้ จำกัด,"1433  ถนนสุขุมวิท  77 ( อ่อนนุช 25-27 แขวงสวนหลวง เขตสวนหลวง กรุงเทพ 10250","0-2311-6002 , 0-2311-5371 , 0-2322-5458-9","0-2331-9156",1,"0"
4793,"04793",ฟิล์ม 3M บานหน้าเต็ม 60% รอบคัน 70%,"CMIR 25,CMIR 15 Fortuner ปี 64","8500.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4794,"04794",เปลี่ยนยาง MAXXIS 265/65R17 Mud จำนวน 5 เส้น/ชุด,MT - 764 . ปี 64,"27500.0000",2269,บริษัท ก.เจริญการยาง ค็อกพิก จำกัด ( พระโขนง ),"146/5-7 ถนนสุขุมวิท 71 แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพฯ 10110","02-391-0952","02-391-7638",1,"0"
4795,"04795",ยาง Kumho  265/60 R18 MUD จำนวน 5 เส้น/1 ชุด,ปี 64,"47500.0000",2269,บริษัท ก.เจริญการยาง ค็อกพิก จำกัด ( พระโขนง ),"146/5-7 ถนนสุขุมวิท 71 แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพฯ 10110","02-391-0952","02-391-7638",1,"0"
4796,"04796",สคับเพลท,FORTUNER ปี 64,"2060.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4797,"04797",กันสาดขอบประตู,FORTUNER ปี 64,"1340.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4798,"04798",แผ่นกันรอยขอบกันชนท้าย,FORTUNER ปี 64,"1260.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4799,"04799",ถาดท้าย,FORTUNER ปี 64,"700.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4800,"04800",ชุดอุปกรณ์ฉุกเฉิน,FORTUNER ปี 64,"2440.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4801,"04801",โช๊คอัพ Profender Monotube 2.5 ปรับ 8 ระดับ,หน้า - หลัง FORTUNER ปี 64,"78000.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4802,"04802",สปริงหลัง Ozy,FORTUNER ปี 64,"0.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4803,"04803",กระจกประตูข้างซ้าย-ขวา รุ่น FX20,"","0.0000",0,,"","","",1,"0"
4804,"04804",โช้คอัพ Hobbit ซัพแท้งค์ คู่หลัง 1 คู่,แกน 60 มม. สูง+2 นิ้ว Revo ปี 64,"24000.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4805,"04805","ตู้บรรทุกสินค้าอลูมิเนียม  1,800x2,450x1,950 มม.",ปี 64,"184000.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
4806,"04806",กรุผนังภายในด้วยแผ่นเมทัลซีทสีขาว,ปี 64,"0.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
4807,"04807",ปูพื้นด้วยแผ่นสแตนเลสเรียบหนา 2.0 มม.,ปี 64,"0.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
4808,"04808",ไฟหรีและไฟส่องสว่างภายในตู้ แบบ LED,ปี 64,"0.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
4809,"04809",คอกแป็บประปาสูงเสมอหัวเก๋ง,ปี 64,"21000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
4810,"04810",ลิฟท์ท้ายขนส่งขึ้น-ลงรับน้ำหนัก 600 kgs,สูง 75 ซม.REVO ปี 64,"150000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
4811,"04811",ลำโพง 1 คู่ พร้อมติดตั้ง ( การกีฬาแห่งประเทศไทย ),REVO 4 ประตู  2.4 Entry ปี 64,"2200.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
4812,"04812",โปรแกรมบำรุงรักษารถยนต์จำนวน 25 คัน,เลขที่สัญญา 2564/MS001 ปี 64,"0.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",1,"0"
4813,"04813",โปรแกรมบำรุงรักษารถยนต์จำนวน 35 คัน,เลขที่สัญญา 2564/MS002 ปี 64,"0.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",1,"0"
4814,"04814",ปีที่ 1,"","88000.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",1,"0"
4815,"04815",ปีที 2,"","0.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",1,"0"
4816,"04816",ปีที่ 3,"","0.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",1,"0"
4817,"04817",ปีที่ 4,"","0.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",1,"0"
4818,"04818",ปีที่ 5,"","0.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",1,"0"
4819,"04819",ติดฟิล์ม V-KOOL รอบคัน VK30 บานหน้าเต็ม VK70,"","0.0000",0,,"","","",1,"0"
4820,"04820",ค่าแรงงานไม้เข้าเปลือกเรือใต้น้ำไม้ตะเคียน 22  แนว,ปี 64,"2346190.0000",5472,บริษัท ศรีสยาม เอ็นเตอร์ไพรส์ จำกัด,"1/34 ซ.พหลโยธิน 66 แขวงสายไหม เขตสายไหม กรุงเทพฯ 10220","02-531-1655","02-944-8496",1,"0"
5820,"05820",โช๊คแกนบรรทุกแกน 20 mm. จำนวน 1 คู่,ปี 64,"0.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
5821,"05821",โช๊คไขว้แกน 15 mm. จำนวน 1 คู่,ปี 64,"0.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
5822,"05822",เครื่องทำความเย็นอุณหภูมิ +25 ถึง-18 องศา+ไฟ 220V.,REVO Denso DS2 12.V.)  ปี 64,"190000.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
5823,"05823",แถวที่ 1 เบาะเดี่ยว 2 ที่นั่ง (มีเท้าแขน) หมุนได้,ปี 64,"35000.0000",3341,บริษัท นิพนธ์การช่าง จำกัด,"31/30 หมู่ที่ 7 ถนนบางนา-ตราด ตำบลบางโฉลง อำเภอบางพลี จังหวัดสมุทรปราการ 10540","02-752-2799","02-740-6864",1,"0"
5824,"05824",โต๊พับระหว่างเบาะแถวที่ 1 แลแถวที่ 2,ปี 64,"8500.0000",3341,บริษัท นิพนธ์การช่าง จำกัด,"31/30 หมู่ที่ 7 ถนนบางนา-ตราด ตำบลบางโฉลง อำเภอบางพลี จังหวัดสมุทรปราการ 10540","02-752-2799","02-740-6864",1,"0"
5825,"05825",สติกเกอร์โลโก้ กรมการขนส่งทางบก,ประตูหน้า L-R ก x ย ไม่น้อยกว่า 18 ซม. ปี 64,"6000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
5826,"05826",แบบตรวจสอบสอบสภาพรถเครน ( ปจ. 2 ),เครน TADANO ZE555HRS ปี 64,"0.0000",2233,บริษัท แทนทับ เอ็นจิเนียริ่ง จำกัด,"100/4 หมู่ 8 ตำบลบางกร่าง อำเภอเมือง จังหวัดนนทบุรี 11000","02-926-2215,02-926-2251","02-991-5890",1,"0"
5827,"05827",ปี 2564 จำนวน 1 ครั้ง,เครน TADANO ZE555HRS,"5000.0000",2233,บริษัท แทนทับ เอ็นจิเนียริ่ง จำกัด,"100/4 หมู่ 8 ตำบลบางกร่าง อำเภอเมือง จังหวัดนนทบุรี 11000","02-926-2215,02-926-2251","02-991-5890",1,"0"
5828,"05828",ปี 2565 จำนวน 2 ครั้ง,เครน TADANO ZE555HRS,"10000.0000",2233,บริษัท แทนทับ เอ็นจิเนียริ่ง จำกัด,"100/4 หมู่ 8 ตำบลบางกร่าง อำเภอเมือง จังหวัดนนทบุรี 11000","02-926-2215,02-926-2251","02-991-5890",1,"0"
5829,"05829",ปี 2566 จำนวน 2 ครั้ง,เครน TADANO ZE555HRS,"10000.0000",2233,บริษัท แทนทับ เอ็นจิเนียริ่ง จำกัด,"100/4 หมู่ 8 ตำบลบางกร่าง อำเภอเมือง จังหวัดนนทบุรี 11000","02-926-2215,02-926-2251","02-991-5890",1,"0"
5830,"05830",ปี 2567 จำนวน 2 ครั้ง,เครน TADANO ZE555HRS,"10000.0000",2233,บริษัท แทนทับ เอ็นจิเนียริ่ง จำกัด,"100/4 หมู่ 8 ตำบลบางกร่าง อำเภอเมือง จังหวัดนนทบุรี 11000","02-926-2215,02-926-2251","02-991-5890",1,"0"
5831,"05831",ปี 2568 จำนวน 2 ครั้ง,เครน TADANO ZE555HRS,"10000.0000",2233,บริษัท แทนทับ เอ็นจิเนียริ่ง จำกัด,"100/4 หมู่ 8 ตำบลบางกร่าง อำเภอเมือง จังหวัดนนทบุรี 11000","02-926-2215,02-926-2251","02-991-5890",1,"0"
5832,"05832",ปี 2569 จำนวน 1 ครั้ง,เครน TADANO ZE555HRS,"5000.0000",2233,บริษัท แทนทับ เอ็นจิเนียริ่ง จำกัด,"100/4 หมู่ 8 ตำบลบางกร่าง อำเภอเมือง จังหวัดนนทบุรี 11000","02-926-2215,02-926-2251","02-991-5890",1,"0"
5833,"05833",สติกเกอร์ Diecut กองราชสำนัก 902 กระจกฝาท้าย,ความสูงอักษร 3 ซม. ปี 64,"1500.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
5834,"05834",สติกเกอร์ Diecut กองแพทย์หลวง กระจกฝาท้าย,ความสูงอักษร 3 ซม. ปี 64,"1500.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
5835,"05835",กล้องบันทึกหน้ารถ Drivepro Micro 32 GB,รับประกัน 1 ปี DP 250 ปี 64,"5050.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
5836,"05836",กล้องมองถอยหลังติดที่ฝาปิดท้ายมีเส้นไกด์+กล่องแปลง,"ต่อเข้าจอวิทยุเดิม REVO,แคป,4 ประตู  ปี 64","6000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
5837,"05837",ชุดปลั๊กไฟแบบ 7 PIN หางลากพ่วง,REVO ปี 64,"3500.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
5838,"05838",กันชนท้าย REVO ( เทียม ),ปี 64,"3800.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
5839,"05839",โปรแกรมบำรุงรักษารถยนต์จำนวน 30 คัน,เลขที่สัญญา 2564/MS003 ปี 64,"0.0000",1666,"TOYOTA MOTOR THAILAND CO.,LTD.","186/1 Moo 1 Old Railway Rd.,T.Samrong Tai,A.Phrapradaeng,Samutprakarn 10130","0-2386-1000","0-2386-1625",1,"0"
5840,"05840",ช่องเสียบ USB เครื่องเสียง 1 ช่อง,REVO ปี 64,"320.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
5841,"05841",ขัดเคลือบแก้ว K-1 (  5 ปี ),Vito ปี 64,"35000.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
5842,"05842",เคลือบแก้ว Ziebart  (  5 ปี ),Vito ปี 64,"38500.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
5843,"05843","แอร์ไมโครบัส ( ด้านหลัง ),รางแอร์ 3 ราง,ฝาครอบตู้",Commuter ปี 64,"28037.3800",2963,นิพนธ์การช่าง,"31/30 หมู่ 7 ซอยพูลเจริญ ถนนบางนา-ตราด ตำบลบางโฉลง อำเภอบางพลี จังหวัดสมุทรปราการ 10540","089-4445108 , 02-752-2799 , 081-6422245","02-740-6864",1,"0"
5844,"05844",ฉากกั้นห้องอะคริลิคหนา 4 มม. กรอบไม้หุ้มหนัง,Comuter ปี 64,"7500.0000",2963,นิพนธ์การช่าง,"31/30 หมู่ 7 ซอยพูลเจริญ ถนนบางนา-ตราด ตำบลบางโฉลง อำเภอบางพลี จังหวัดสมุทรปราการ 10540","089-4445108 , 02-752-2799 , 081-6422245","02-740-6864",1,"0"
5845,"05845",สติกเกอร์โลโก้ ชื่อสำนักงานคณะกรรมการ นครราชสีมา,ประตู ซ้าย-ขวา ปี 64,"6000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
5846,"05846",สติกเกอร์โลโก้ ชื่อสำนักงานคณะกรรมการ พิษณุโลก,ประตู ซ้าย-ขวา ปี 64,"6000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
5847,"05847",ชุดเหล็กกันโคลงหลัง,Commuter 2.8 ปี 64,"6000.0000",3341,บริษัท นิพนธ์การช่าง จำกัด,"31/30 หมู่ที่ 7 ถนนบางนา-ตราด ตำบลบางโฉลง อำเภอบางพลี จังหวัดสมุทรปราการ 10540","02-752-2799","02-740-6864",1,"0"
5848,"05848","ฟิล์มLAMINA รอบคัน60% หน้าเต็ม40% บวกเพิ่ม2,800บาท",รวมกับราคาตัวรถยนต์แล้ว,"0.0000",0,,"","","",1,"0"
5849,"05849","น้ำมันเต็มถัง บวกเพิ่ม 2,200 บาท",รวมกับราคาตัวรถยนต์แล้ว,"0.0000",0,,"","","",1,"0"
5850,"05850","ตู้บรรทุกสินค้าอลูมิเนียม ใน 1,959x2,255x1,750 มม.",REVO ปี 64,"246300.0000",2695,บริษัท ฟรูฮาฟ มหาจักร จำกัด,"67/16 หมู่ 5 แขวงโคกแฝด เขตหนองจอก จังหวัดกรุงเทพฯ 10530","02-548-3730-39","02-988-0588",1,"0"
